,text,text_final
9660,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
9661,"['approach', 'to', '@', 'flysfo', '!', '@', 'alcatrazisland', '#', 'goldengatebridge', 'and', '@', 'pier39', '!', '@', 'apilotseye', '@', 'tcairlinesuk', '#', 'sanfrancisco', '#', 'jumpseat', '#', 'avgeekpic.twitter.com/iqzufrys2c']","['alcatrazisland', 'apilotseye', 'jumpseat']"
9662,"['wow', '...', 'just', 'another', 'epic', 'terminal', 'for', 'the', 'books', '.']","['another', 'epic', 'terminal']"
9663,"['wow', '!', 'exclusive', 'animation', 'reenacts', 'air', 'canada', 'plane', '’', 's', 'near-disaster', 'at', '@', 'flysfo', '.', 'awesome', 'production', '.', 'frightening', 'http', ':', '//www.eastbaytimes.com/2017/07/18/watch-exclusive-animation-shows-air-canada-planes-sfo-near-miss/', '…pic.twitter.com/yoo47wb3es']","['exclusive', 'animation', 'reenacts', 'production', 'frighten']"
9664,"['wow', '!', 'exclusive', 'animation', 'reenacts', 'air', 'canada', 'plane', '’', 's', 'near-disaster', 'at', '@', 'flysfo', '.', 'awesome', 'production', '.', 'frightening', 'http', ':', '//www.eastbaytimes.com/2017/07/18/watch-exclusive-animation-shows-air-canada-planes-sfo-near-miss/', '…pic.twitter.com/detysfgnk6']","['exclusive', 'animation', 'reenacts', 'production', 'frighten']"
9665,"['i', ""'m"", 'at', 'terminal', '3', '-', '@', 'flysfo', 'in', 'san', 'francisco']",['terminal']
9666,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
9667,"['it', ""'s"", 'early', '.', 'need', 'coffee']",['coffee']
9668,"['consider', 'filing', 'a', 'complaint', 'with', 'dhs', 'ig', 'about', 'tsa', 'behavior', ':', 'https', ':', '//hotline.oig.dhs.gov/hotline/hotline.php', '…', 'name', 'names', 'if', 'you', 'can', '.']","['ig', 'tsa', 'behavior', 'name', 'names']"
9669,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
9670,"['home', 'sweet', 'home', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
9671,"['i', 'have', 'never', 'received', 'worse', 'treatment', 'from', '@', 'tsa', 'than', 'i', 'have', 'at', '@', 'flysfo', 'airport']","['never', 'receive', 'bad', 'treatment', 'tsa']"
9672,"['already', 'did', 'so', '.', 'also']","['already', 'also']"
9673,"['.', '@', 'virginamerica', 'you', 'left', 'my', 'in', 'denver', 'today', '.', 'you', 'said', 'you', ""'d"", 'it', '7', 'hrs', 'ago', '.', 'no', 'one', '@', 'flysfo', 'is', 'picking', 'up', 'the', '&', 'i', 'do', ""n't"", 'have', 'my', '.']","['leave', 'one']"
9674,['paula'],['paula']
9675,"['very', 'happy', 'bunny', 'right', 'now', '.', 'from', '@', 'flysfo', 'to', '@', 'heathrowairport', 'via', '@', 'british_airways', 'first', 'to', 'be', 'reunited', 'with', 'my', 'babies', '.', 'now', ':', 'fizz', '!', 'pic.twitter.com/kfs3utr2db', '–', 'bei', 'san', 'francisco', 'international', 'airport', '(', 'sfo', ')']","['bunny', 'via', 'first', 'reunite', 'fizz']"
9676,"['the', 'birds', 'are', 'in', 'terminal', '2', 'at', '@', 'flysfo', 'near', 'virgin', 'america', 'gates', 'https', ':', '//www.flysfo.com/content/virgin-america', '…', 'worth', 'a', 'pilgrimage']","['terminal', 'gate', 'pilgrimage']"
9677,"['i', ""'m"", 'going', 'next', 'week', 'so', 'i', ""'m"", 'delighted', 'to', 'see', 'this', '!']","['next', 'delighted', 'see']"
9678,"['the', 'giant', 'jigsaw-style', 'birds', 'of', 'san', 'francisco', 'mural', 'was', 'first', 'thing', 'i', 'saw', 'coming', 'out', 'of', 'the', 'gate', '.', 'cheeky', 'birds', 'being', 'awesome', '!']","['giant', 'mural', 'first', 'gate', 'cheeky']"
9679,"['thanks', 'for', 'sharing', 'diane', '!', 'love', 'this', '!']","['thanks', 'diane', 'love']"
9680,"['i', ""'m"", 'already', 'heading', 'to', '@', 'flysfo', 'so', 'i', ""'m"", 'debating', 'flying', 'to', 'sandiego', 'to', 'meetup', 'with', 'my', 'pals', '@', 'jimlee', '&', '@', 'geoffjohns', '#', 'yougotmypassbro', '#', 'sdcc', '#', 'plus1']","['already', 'debate', 'sandiego', 'meetup', 'jimlee', 'geoffjohns', 'yougotmypassbro', 'sdcc']"
9681,"['welcome', 'and', 'goodbye', '!']",[]
9682,"['had', 'quick', 'trip', 'to', 'san', 'francisco', '.', 'the', '@', 'flysfo', 'airport', 'has', 'some', 'wonderful', 'bird-themed', 'artworks', '.', 'pic.twitter.com/r7kjszhqzg']","['quick', 'artwork']"
9683,"['will', 'do', 'and', 'thank', 'you', '.']",['thank']
9684,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
9685,"['yes', '.', 'do', 'a', 'google', 'image', 'search', 'for', 'runway', 'lighting', 'and', 'taxiway', 'lighting', '.', 'big', 'difference', '.']","['google', 'image', 'search', 'lighting', 'lighting', 'difference']"
9686,"['taxiways', 'are', 'outlined', 'by', 'blue', 'lights', 'while', 'runways', 'are', 'outlined', 'by', 'white', 'lights', '.']","['outline', 'outline']"
9687,"['unfortunately', 'no', 'flagship', 'checkin', 'there']","['flagship', 'checkin']"
9688,"['are', 'taxiway', 'lights', 'different', 'from', 'runway', 'lights', '?']",[]
9689,"['.', '@', 'flysfo', 'was', 'twenty-six', 'feet', 'from', 'the', 'worst', 'air', 'disaster', 'in', 'us', 'history', ':', 'https', ':', '//twitter.com/mgafni/status/887020834040053760', '…']","['bad', 'u']"
9690,"['great', 'history', 'of', '@', 'united', 'here', 'at', '@', 'flysfo', '.', 'wow', 'air', 'travel', 'has', 'changed', '!', 'pic.twitter.com/zh1ck7cmpx']",['great']
9691,"['confirm', '@', 'flyfrontier', 'you', 'are', 'lined', 'up', 'for', '28r', '@', 'flysfo', 'and', 'not', 'taxiway', 'charlie', '.']","['confirm', 'line', 'charlie']"
9692,"['editorial', ':', 'answers', 'needed', 'as', 'sfo', 'near-miss', 'closer', 'than', 'first', 'thought', '.', 'flysfo', 'air', 'canada', 'ntsb…', 'http', ':', '//toplocalnow.com/us/san-jose/at/15', '#', 't5943082', '…']","['close', 'first', 'thought']"
9693,"['editorial', ':', 'answers', 'needed', 'as', 'sfo', 'near-miss', 'closer', 'than', 'first', 'thought', '.', '@', 'flysfo', '@', 'aircanada', '@', 'ntsb', 'http', ':', '//www.eastbaytimes.com/2017/07/17/editorial-answers-needed-as-sfo-near-miss-closer-than-thought/', '…pic.twitter.com/fb8ykbxkhs']","['close', 'first', 'thought']"
9694,"['editorial', ':', 'answers', 'needed', 'as', 'sfo', 'near-miss', 'closer', 'than', 'first', 'thought', '.', '@', 'flysfo', '@', 'aircanada', '@', 'ntsb', 'http', ':', '//www.eastbaytimes.com/2017/07/17/editorial-answers-needed-as-sfo-near-miss-closer-than-thought/', '…pic.twitter.com/q62qxnl0ul']","['close', 'first', 'thought']"
9695,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
9696,"['flight', '455', 'ready', 'to', 'go', 'nice', 'seats', 'row', '60a']","['nice', 'seat', 'row']"
9697,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
9698,"['ca', ""n't"", 'wait', 'to', 'have', 'you', 'aboard']",['wait']
9699,"['thanks', 'for', 'letting', 'us', 'know', '.', 'sent', 'info', 'to', 'our', 'design', 'teams', '.', 'here', ""'s"", 'a', 'link', 'to', 'current', 'services', '.', 'http', ':', '//ow.ly/zow630dhfnn']","['thanks', 'u', 'sent', 'info', 'design', 'service']"
9700,"['what', 'happened', '?']",[]
9701,"['finally', 'here', 'now', 'bags', 'and', 'rental', 'car', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']","['bag', 'rental']"
9702,"['anyone', 'else', 'stuck', 'in', '@', 'flysfo', '?']","['anyone', 'else']"
9703,"['@', 'united', 'flt', 'delayed', 'for', '3', 'hours', 'out', 'of', '@', 'ewrairport', '#', 'hungry', 'sitting', 'on', 'turmac', '.', 'flt', 'to', '@', 'flysfo', '6', 'hour', 'long', 'flt', 'ahead', '.']","['delay', 'hour', 'hungry', 'turmac', 'hour']"
9704,"['ntsb', ':', '#', 'ac759', 'was', 'cleared', 'to', 'land', 'runway', '28r', 'at', 'sfo']",[]
9705,"['@', 'flysfo', 'with', 'your', 'stated', 'goal', 'for', 'world', 'class', 'terminals']","['stated', 'goal', 'class', 'terminal']"
9706,"['stay', 'out', 'the', 'tenderloin']","['stay', 'tenderloin']"
9707,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
9708,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
9709,"['checking', 'in', '(', '@', 'international', 'terminal', '-', '@', 'flysfo', 'in', 'san', 'francisco']","['check', 'terminal']"
9710,"['wishing', 'a', 'great', 'flight', 'and', 'awesome', 'trip', '!', '/yazz']",['great']
9711,"['on', 'the', 'road', 'to', '@', 'flysfo', 'to', 'fly', 'with', '@', 'lufthansa', 'lh455', 'to', '#', 'frankfurt', 'on', 'our', 'way', 'to', '#', 'paris', 'and', '@', 'vikingriver', 'excited', 'group', '!', 'pic.twitter.com/ggwqaq7fnc']",['vikingriver']
9712,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
9713,"['looking', 'for', 'a', 'new', 'bag', '?', 'coach']","['bag', 'coach']"
9714,"['love', 'the', 'roar', 'of', 'the', 'cfm56-7', 'with', 'flaps', 'fully', 'extended']","['love', 'roar', 'flap', 'extend']"
9715,"['#', 'breaking', ':', '@', 'ntsb', 'says', '#', 'aircanada', 'pilot', 'actually', 'flew', 'over', 'plane', 'before', 'aborting', 'landing', 'at', '#', 'sfo', 'http', ':', '//www.mercurynews.com/2017/07/17/ntsb-air-canada-pilot-actually-flew-over-plane-before-aborting-landing/', '…', '@', 'aircanada', '@', 'flysfo']",['abort']
9716,"['nicely', 'executed', 'go-around', 'at', '@', 'flysfo', 'by', '@', 'americanair', '-', 'first', 'for', 'me', 'since', '2015', 'on', 'a', 'very', 'foggy', 'day', 'at', 'heathrow', '.']","['nicely', 'execute', 'first', 'since', 'foggy']"
9717,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
9718,"['@', 'flysfo', 'does', ""n't"", 'think', 'i', 'can', 'load', 'their', 'diapers', 'with', 'more', 'than', '35lbs', '.', 'challenge', 'accepted', '.', '#', 'airport', '#', 'airtravelpic.twitter.com/k3t30864vk']","['diaper', 'challenge', 'accept']"
9719,"['travel', 'with', 'style', '-', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
9720,"['why', 'does', '@', 'flysfo', 'put', 'three', '6', 'am', 'flights', 'in', 'neighboring', 'gates', 'and', 'leave', 'rest', 'of', 'the', 'terminal', 'empty', '?', '#', 'businesstravel', 'fun', 'pic.twitter.com/fzxhpfjzcg']","['put', 'three', 'neighbor', 'gate', 'leave', 'rest', 'terminal', 'empty']"
9721,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
9722,"['why', 'oh', 'why', 'is', 'the', 'wifi', 'not', 'working', '@', 'flysfo']",['wifi']
9723,"['i', ""'m"", 'starting', 'to', 'understand', 'why', 'si', 'fired', 'you', '.']","['si', 'fire']"
9724,"['layover', 'at', '@', 'flysfo', 'on', 'the', 'way', 'to', '#', 'bend', '#', 'oregon', 'to', 'present', 'at', 'the', '@', 'fitlifeclubs', 'summer', 'conference', '#', 'fitness', '#', 'healthpic.twitter.com/jsudwsrcrf']","['layover', 'bend', 'oregon', 'fitlifeclubs', 'fitness']"
9725,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
9726,"['what', 'are', 'you', 'doing', 'out', 'here', '?']",[]
9727,"['we', 'made', 'it', '!', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
9728,"['wooo', 'back', 'home', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",['back']
9729,"['delta', 'is', 'a', 'horrible', 'airline']",['horrible']
9730,['15-jun'],[]
9731,"['and', 'thus', 'd23', 'adventure', 'has', 'ended', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",['thus']
9732,"['@', 'united', '@', 'weareunited', 'thank', 'you', '!', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', ')', 'https', ':', '//www.swarmapp.com/c/0acvovlsgwc', 'pic.twitter.com/pjukt23h5a']",['thank']
9733,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
9734,"['techies', 'unite', '@', 'flysfo', '.', 'great', 'to', 'see', '@', 'daska', '@', 'invoice2go', 'heading', 'to', 'sydney', 'while', 'i', 'await', 'my', 'flight', 'to', 'visit', '@', 'appdirect', 'in', 'montréal', '!', 'pic.twitter.com/oeo74u1at4', '–', 'bei', 'united', 'club']","['great', 'see', 'daska', 'appdirect', 'montréal', 'club']"
9735,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
9736,"['this', 'is', 'happening', 'every', 'time', 'i', ""'m"", 'at', '@', 'flysfo', '.', 'maddening', '.']","['every', 'time', 'maddening']"
9737,"['clearly', 'a', 'hater', '......']","['clearly', 'hater']"
9738,"['almost', 'touchdown', 'at', '@', 'flysfo', '.', 'but']",['almost']
9739,"['beautiful', 'ascent', 'from', '@', 'flysfo', '@', 'delta', '#', 'windowgazing', '#', 'windowseatpic.twitter.com/qoqfnmjinn']",['beautiful']
9740,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
9741,"['what', 'nearly', 'happened', '@', 'flysfo', 'on', 'friday', 'would', ""'ve"", 'been', 'worst', 'aviation', 'disaster', 'in', 'history', 'http', ':', '//www.mercurynews.com/2017/07/10/exclusive-sfo-near-miss-might-have-triggered-greatest-aviation-disaster-in-history/', '…', '(', 'via', '@', 'mgafni', '@', 'mercnews', ')', 'pic.twitter.com/nvqjrmypzj']","['would', 'bad', 'via', 'mgafni']"
9742,"['vegas', 'bound', '!', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
9743,"['you', 'know', 'it', '!']",[]
9744,"['have', 'fun', 'in', 'vegas', 'you', 'two', '.', 'tell', 'everyone', 'at', 'herbs', '&', 'rye', 'we', 'send', 'our', 'love', '.', '@', 'flysfo', '@', 'valterfabiano', '@', 'swarmapp']","['two', 'everyone', 'herb', 'rye', 'love', 'valterfabiano', 'swarmapp']"
9745,"['whatever', 'helps', 'ya', 'sleep', 'at', 'night', 'chief', '!', 'bill', 'murray', 'is', ""n't"", 'exactly', 'the', 'brightest', 'crayon', 'in', 'the', 'box']","['whatever', 'chief', 'bill', 'murray', 'exactly', 'bright', 'crayon', 'box']"
9746,"['i', 'can', 'not', 'achieve', 'the', 'impossible', '.', 'happy', 'tweeting']","['achieve', 'impossible', 'tweeting']"
9747,"['you', 'get', 'told', 'the', 'definition', 'and', 'have', 'to', 'deflect', 'to', 'save', 'yourself', 'haha']","['definition', 'deflect']"
9748,"['if', 'you', 'think', 'so']",[]
9749,"['liberals', 'wearing', 'me', 'out', 'with', 'their', 'blatant', 'ignorance']","['liberal', 'blatant', 'ignorance']"
9750,"['logical', 'or', 'consistent']","['logical', 'consistent']"
9751,"['miss', 'the', 'ride', 'in', 'the', 'bart', '#', 'sf', 'to', '#', 'flysfo', 'https', ':', '//twitter.com/sfgate/status/886769217969598464', '…']",['bart']
9752,"['because', 'doing', 'something', 'once', 'is', 'the', 'same', 'as', 'damn', 'near', 'every', 'time', '.', 'lol', '.', 'google', 'coherent', 'so', 'you', 'can', 'use', 'it', 'properly', 'next', 'time', '.']","['something', 'every', 'time', 'google', 'coherent', 'properly', 'next', 'time']"
9753,"['tales', 'bound', '!', 'just', 'kidding', '.', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
9754,"['hope', 'seth', 'gets', 'bumped', '...', 'and', 'throws', 'a', 'crying', 'fit', '.']","['seth', 'crying', 'fit']"
9755,"['and', 'yet', 'here', 'you', 'are', 'replying', 'to', 'me']",['yet']
9756,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
9757,"['final', 'camp', 'is', 'complete', 'and', 'two', 'tired', 'boys', 'are', 'headed', 'home', 'at', 'last', '!', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', ')', 'https', ':', '//www.swarmapp.com/c/33y72jmmlv1']","['two', 'tired', 'last']"
9758,"['final', 'camp', 'is', 'complete', 'and', 'two', 'tired', 'boys', 'are', 'headed', 'home', 'at', 'last', '!', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', ')', 'https', ':', '//www.swarmapp.com/c/39gzs2skrhy']","['two', 'tired', 'last']"
9759,"['yet', 'you', 'still', 'find', 'time', 'to', 'comment', 'on', 'almost', 'all', 'of', 'seth', ""'s"", 'tweets', '&', 'are', 'usually', 'among', 'the', 'first', 'to', 'do', 'so', '.', 'find', 'a', 'better', 'use', 'of', 'your', 'time', '.']","['yet', 'still', 'find', 'time', 'comment', 'almost', 'seth', 'among', 'first', 'find', 'time']"
9760,"['your', 'such', 'a', 'homer', 'it', ""'s"", 'very', 'unbecoming', 'of', 'you', '.', 'your', 'part', 'of', 'the', 'problem', 'seth']","['homer', 'unbecoming', 'part', 'seth']"
9761,"['seth', 'just', 'looks', 'to', 'pick', 'a', 'fight', 'everyday', '.', 'he', 'is', 'the', 'guy', 'who', 'bullies', 'behind', 'a', 'screen', 'but', 'could', ""n't"", 'do', 'anything', 'face', 'to', 'face']","['seth', 'everyday', 'behind', 'screen', 'could', 'anything']"
9762,"['careful', '.', 'you', 'might', 'trigger', 'her']","['careful', 'might', 'trigger']"
9763,"['sfo', 'phx', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
9764,"['you', 'are', 'absolutely', 'unhinged']",['unhinged']
9765,"['you', 'know', 'you', 'want', '@', 'anncoulter', 'do', ""n't"", 'you', '@', 'sethdavishoops', '?', '?', '?']","['anncoulter', 'sethdavishoops']"
9766,"['book', 'the', 'seat', 'ann', 'had', 'and', 'tweet', 'from', 'it', 'at', 'her', '.', 'should', 'be', 'a', 'memorable', 'twitter', 'ride', '.']","['seat', 'ann', 'memorable']"
9767,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
9768,"['ca', ""n't"", 'wait', 'to', 'fly', '@', 'delta', 'to', '@', 'flysfo', 'tomorrow', 'morning', '.', 'great', 'customer', 'service']","['wait', 'great', 'service']"
9769,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
9770,"['back', 'from', 'newark', 'now', 'to', 'syd', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",['back']
9771,"['worth', 'check', 'out', 'the', 'new', 'exhibit', 'on', '90', 'years', 'of', '@', 'united', 'history', 'at', 't3', '@', 'flysfo', '#', 'beingunited', 'pic.twitter.com/1ti8wlwkgr', '–', 'bei', 'terminal', '3']","['check', 'exhibit', 'terminal']"
9772,"['@', 'delta', 'definitely', 'booking', 'our', '6', '@', 'flysfo', 'flights', 'to', 'grand', 'cayman', 'with', 'you', 'now', '.', '#', 'anncoulter', 'is', 'vile', '#', 'thanksdelta']","['cayman', 'anncoulter', 'vile', 'thanksdelta']"
9773,"['homeward', 'bound', '.', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
9774,"['when', 'you', ""'re"", 'complaining', 'about', 'your', 'ability', 'to', 'find', 'baggage', 'claim', 'at', '@', 'flysfo', 'to', 'your', 'parents', 'and', 'you', 'find', 'out', 'your', 'cousin', 'built', 'it', '...']","['complain', 'ability', 'find', 'baggage', 'claim', 'find', 'cousin']"
9775,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
